index,country,year,sex,age,suicides_no,population,suicides_per_100k_pop,country_year,hdi_for_year,gdp_for_year,gdp_per_capita,generation,continent,average_gdp,average_gdp_per_capita,average_suicides_per_100k_pop
11457,Hungary,2003,female,15-24 years,23,672145,3.42,Hungary2003,,85324771841,8840,Millenials,Europe,88314035915.16,9234.12,33.05
11458,Hungary,2003,male,5-14 years,8,585286,1.37,Hungary2003,,85324771841,8840,Millenials,Europe,88314035915.16,9234.12,33.05
11459,Hungary,2003,female,5-14 years,0,557602,0.0,Hungary2003,,85324771841,8840,Millenials,Europe,88314035915.16,9234.12,33.05
11460,Hungary,2004,male,75+ years,262,218145,120.1,Hungary2004,,104066609518,10806,Silent,Europe,88314035915.16,9234.12,33.05
11461,Hungary,2004,male,35-54 years,933,1374752,67.87,Hungary2004,,104066609518,10806,Boomers,Europe,88314035915.16,9234.12,33.05
11462,Hungary,2004,male,55-74 years,543,896983,60.54,Hungary2004,,104066609518,10806,Silent,Europe,88314035915.16,9234.12,33.05
11463,Hungary,2004,female,75+ years,146,450461,32.41,Hungary2004,,104066609518,10806,Silent,Europe,88314035915.16,9234.12,33.05
11464,Hungary,2004,male,25-34 years,233,809225,28.79,Hungary2004,,104066609518,10806,Generation X,Europe,88314035915.16,9234.12,33.05
11465,Hungary,2004,female,35-54 years,243,1440339,16.87,Hungary2004,,104066609518,10806,Boomers,Europe,88314035915.16,9234.12,33.05
11466,Hungary,2004,female,55-74 years,198,1204796,16.43,Hungary2004,,104066609518,10806,Silent,Europe,88314035915.16,9234.12,33.05
11467,Hungary,2004,male,15-24 years,111,683254,16.25,Hungary2004,,104066609518,10806,Millenials,Europe,88314035915.16,9234.12,33.05
11468,Hungary,2004,female,25-34 years,45,781012,5.76,Hungary2004,,104066609518,10806,Generation X,Europe,88314035915.16,9234.12,33.05
11469,Hungary,2004,female,15-24 years,21,655267,3.2,Hungary2004,,104066609518,10806,Millenials,Europe,88314035915.16,9234.12,33.05
11470,Hungary,2004,male,5-14 years,5,571353,0.88,Hungary2004,,104066609518,10806,Millenials,Europe,88314035915.16,9234.12,33.05
11471,Hungary,2004,female,5-14 years,2,544457,0.37,Hungary2004,,104066609518,10806,Millenials,Europe,88314035915.16,9234.12,33.05
11472,Hungary,2005,male,75+ years,269,222774,120.75,Hungary2005,0.802,113035361317,11764,Silent,Europe,88314035915.16,9234.12,33.05
11473,Hungary,2005,male,35-54 years,912,1370704,66.54,Hungary2005,0.802,113035361317,11764,Boomers,Europe,88314035915.16,9234.12,33.05
11474,Hungary,2005,male,55-74 years,545,906718,60.11,Hungary2005,0.802,113035361317,11764,Silent,Europe,88314035915.16,9234.12,33.05
11475,Hungary,2005,male,25-34 years,215,816243,26.34,Hungary2005,0.802,113035361317,11764,Generation X,Europe,88314035915.16,9234.12,33.05
11476,Hungary,2005,female,75+ years,121,460429,26.28,Hungary2005,0.802,113035361317,11764,Silent,Europe,88314035915.16,9234.12,33.05
11477,Hungary,2005,female,55-74 years,203,1213827,16.72,Hungary2005,0.802,113035361317,11764,Silent,Europe,88314035915.16,9234.12,33.05
11478,Hungary,2005,female,35-54 years,214,1431293,14.95,Hungary2005,0.802,113035361317,11764,Boomers,Europe,88314035915.16,9234.12,33.05
11479,Hungary,2005,male,15-24 years,80,669313,11.95,Hungary2005,0.802,113035361317,11764,Millenials,Europe,88314035915.16,9234.12,33.05
11480,Hungary,2005,female,25-34 years,38,786160,4.83,Hungary2005,0.802,113035361317,11764,Generation X,Europe,88314035915.16,9234.12,33.05
11481,Hungary,2005,female,15-24 years,17,643025,2.64,Hungary2005,0.802,113035361317,11764,Millenials,Europe,88314035915.16,9234.12,33.05
11482,Hungary,2005,male,5-14 years,5,557376,0.9,Hungary2005,0.802,113035361317,11764,Millenials,Europe,88314035915.16,9234.12,33.05
11483,Hungary,2005,female,5-14 years,0,531081,0.0,Hungary2005,0.802,113035361317,11764,Millenials,Europe,88314035915.16,9234.12,33.05
11484,Hungary,2006,male,75+ years,204,227029,89.86,Hungary2006,,115295199392,12021,Silent,Europe,88314035915.16,9234.12,33.05
11485,Hungary,2006,male,35-54 years,825,1366901,60.36,Hungary2006,,115295199392,12021,Boomers,Europe,88314035915.16,9234.12,33.05
11486,Hungary,2006,male,55-74 years,550,917547,59.94,Hungary2006,,115295199392,12021,Silent,Europe,88314035915.16,9234.12,33.05
11487,Hungary,2006,female,75+ years,118,469796,25.12,Hungary2006,,115295199392,12021,Silent,Europe,88314035915.16,9234.12,33.05
11488,Hungary,2006,male,25-34 years,196,820042,23.9,Hungary2006,,115295199392,12021,Generation X,Europe,88314035915.16,9234.12,33.05
11489,Hungary,2006,female,35-54 years,227,1421095,15.97,Hungary2006,,115295199392,12021,Boomers,Europe,88314035915.16,9234.12,33.05
11490,Hungary,2006,female,55-74 years,187,1224334,15.27,Hungary2006,,115295199392,12021,Silent,Europe,88314035915.16,9234.12,33.05
11491,Hungary,2006,male,15-24 years,84,659708,12.73,Hungary2006,,115295199392,12021,Millenials,Europe,88314035915.16,9234.12,33.05
11492,Hungary,2006,female,25-34 years,52,788769,6.59,Hungary2006,,115295199392,12021,Generation X,Europe,88314035915.16,9234.12,33.05
11493,Hungary,2006,female,15-24 years,15,634608,2.36,Hungary2006,,115295199392,12021,Millenials,Europe,88314035915.16,9234.12,33.05
11494,Hungary,2006,male,5-14 years,2,543679,0.37,Hungary2006,,115295199392,12021,Millenials,Europe,88314035915.16,9234.12,33.05
11495,Hungary,2006,female,5-14 years,1,517602,0.19,Hungary2006,,115295199392,12021,Millenials,Europe,88314035915.16,9234.12,33.05
11496,Hungary,2007,male,75+ years,252,230464,109.34,Hungary2007,,139850794387,14609,Silent,Europe,88314035915.16,9234.12,33.05
11497,Hungary,2007,male,55-74 years,567,927533,61.13,Hungary2007,,139850794387,14609,Silent,Europe,88314035915.16,9234.12,33.05
11498,Hungary,2007,male,35-54 years,791,1364796,57.96,Hungary2007,,139850794387,14609,Boomers,Europe,88314035915.16,9234.12,33.05
11499,Hungary,2007,female,75+ years,132,478370,27.59,Hungary2007,,139850794387,14609,Silent,Europe,88314035915.16,9234.12,33.05
11500,Hungary,2007,male,25-34 years,190,820057,23.17,Hungary2007,,139850794387,14609,Generation X,Europe,88314035915.16,9234.12,33.05
11501,Hungary,2007,female,55-74 years,199,1235077,16.11,Hungary2007,,139850794387,14609,Silent,Europe,88314035915.16,9234.12,33.05
11502,Hungary,2007,female,35-54 years,196,1412746,13.87,Hungary2007,,139850794387,14609,Boomers,Europe,88314035915.16,9234.12,33.05
11503,Hungary,2007,male,15-24 years,77,652277,11.8,Hungary2007,,139850794387,14609,Millenials,Europe,88314035915.16,9234.12,33.05
11504,Hungary,2007,female,25-34 years,32,787885,4.06,Hungary2007,,139850794387,14609,Generation X,Europe,88314035915.16,9234.12,33.05
11505,Hungary,2007,female,15-24 years,12,627355,1.91,Hungary2007,,139850794387,14609,Millenials,Europe,88314035915.16,9234.12,33.05
11506,Hungary,2007,male,5-14 years,2,531164,0.38,Hungary2007,,139850794387,14609,Generation Z,Europe,88314035915.16,9234.12,33.05
11507,Hungary,2007,female,5-14 years,0,505214,0.0,Hungary2007,,139850794387,14609,Generation Z,Europe,88314035915.16,9234.12,33.05
11508,Hungary,2008,male,75+ years,263,233660,112.56,Hungary2008,,157998423132,16540,Silent,Europe,88314035915.16,9234.12,33.05
11509,Hungary,2008,male,55-74 years,590,940519,62.73,Hungary2008,,157998423132,16540,Silent,Europe,88314035915.16,9234.12,33.05
11510,Hungary,2008,male,35-54 years,794,1360689,58.35,Hungary2008,,157998423132,16540,Boomers,Europe,88314035915.16,9234.12,33.05
11511,Hungary,2008,female,75+ years,128,486526,26.31,Hungary2008,,157998423132,16540,Silent,Europe,88314035915.16,9234.12,33.05
11512,Hungary,2008,male,25-34 years,183,815714,22.43,Hungary2008,,157998423132,16540,Generation X,Europe,88314035915.16,9234.12,33.05
11513,Hungary,2008,female,55-74 years,187,1248557,14.98,Hungary2008,,157998423132,16540,Silent,Europe,88314035915.16,9234.12,33.05
11514,Hungary,2008,female,35-54 years,193,1402042,13.77,Hungary2008,,157998423132,16540,Boomers,Europe,88314035915.16,9234.12,33.05
11515,Hungary,2008,male,15-24 years,76,645909,11.77,Hungary2008,,157998423132,16540,Millenials,Europe,88314035915.16,9234.12,33.05
11516,Hungary,2008,female,25-34 years,40,783195,5.11,Hungary2008,,157998423132,16540,Generation X,Europe,88314035915.16,9234.12,33.05
11517,Hungary,2008,female,15-24 years,18,620679,2.9,Hungary2008,,157998423132,16540,Millenials,Europe,88314035915.16,9234.12,33.05
11518,Hungary,2008,male,5-14 years,4,520680,0.77,Hungary2008,,157998423132,16540,Generation Z,Europe,88314035915.16,9234.12,33.05
11519,Hungary,2008,female,5-14 years,0,494614,0.0,Hungary2008,,157998423132,16540,Generation Z,Europe,88314035915.16,9234.12,33.05
11520,Hungary,2009,male,75+ years,214,236367,90.54,Hungary2009,,130593960612,13697,Silent,Europe,88314035915.16,9234.12,33.05
11521,Hungary,2009,male,55-74 years,612,961155,63.67,Hungary2009,,130593960612,13697,Silent,Europe,88314035915.16,9234.12,33.05
11522,Hungary,2009,male,35-54 years,773,1356600,56.98,Hungary2009,,130593960612,13697,Boomers,Europe,88314035915.16,9234.12,33.05
11523,Hungary,2009,male,25-34 years,188,802616,23.42,Hungary2009,,130593960612,13697,Generation X,Europe,88314035915.16,9234.12,33.05
11524,Hungary,2009,female,75+ years,91,493507,18.44,Hungary2009,,130593960612,13697,Silent,Europe,88314035915.16,9234.12,33.05
11525,Hungary,2009,male,15-24 years,111,641509,17.3,Hungary2009,,130593960612,13697,Millenials,Europe,88314035915.16,9234.12,33.05
11526,Hungary,2009,female,55-74 years,212,1270295,16.69,Hungary2009,,130593960612,13697,Silent,Europe,88314035915.16,9234.12,33.05
11527,Hungary,2009,female,35-54 years,191,1390659,13.73,Hungary2009,,130593960612,13697,Boomers,Europe,88314035915.16,9234.12,33.05
11528,Hungary,2009,female,25-34 years,42,770068,5.45,Hungary2009,,130593960612,13697,Generation X,Europe,88314035915.16,9234.12,33.05
11529,Hungary,2009,female,15-24 years,19,615144,3.09,Hungary2009,,130593960612,13697,Millenials,Europe,88314035915.16,9234.12,33.05
11530,Hungary,2009,female,5-14 years,4,485140,0.82,Hungary2009,,130593960612,13697,Generation Z,Europe,88314035915.16,9234.12,33.05
11531,Hungary,2009,male,5-14 years,3,511177,0.59,Hungary2009,,130593960612,13697,Generation Z,Europe,88314035915.16,9234.12,33.05
11532,Hungary,2010,male,75+ years,242,238269,101.57,Hungary2010,0.821,130922638689,13761,Silent,Europe,88314035915.16,9234.12,33.05
11533,Hungary,2010,male,55-74 years,671,983463,68.23,Hungary2010,0.821,130922638689,13761,Silent,Europe,88314035915.16,9234.12,33.05
11534,Hungary,2010,male,35-54 years,760,1360114,55.88,Hungary2010,0.821,130922638689,13761,Generation X,Europe,88314035915.16,9234.12,33.05
11535,Hungary,2010,male,25-34 years,190,780872,24.33,Hungary2010,0.821,130922638689,13761,Generation X,Europe,88314035915.16,9234.12,33.05
11536,Hungary,2010,female,75+ years,109,499021,21.84,Hungary2010,0.821,130922638689,13761,Silent,Europe,88314035915.16,9234.12,33.05
11537,Hungary,2010,female,55-74 years,210,1293957,16.23,Hungary2010,0.821,130922638689,13761,Silent,Europe,88314035915.16,9234.12,33.05
11538,Hungary,2010,female,35-54 years,170,1386313,12.26,Hungary2010,0.821,130922638689,13761,Generation X,Europe,88314035915.16,9234.12,33.05
11539,Hungary,2010,male,15-24 years,77,635049,12.13,Hungary2010,0.821,130922638689,13761,Millenials,Europe,88314035915.16,9234.12,33.05
11540,Hungary,2010,female,25-34 years,37,748440,4.94,Hungary2010,0.821,130922638689,13761,Generation X,Europe,88314035915.16,9234.12,33.05
11541,Hungary,2010,female,15-24 years,20,607500,3.29,Hungary2010,0.821,130922638689,13761,Millenials,Europe,88314035915.16,9234.12,33.05
11542,Hungary,2010,male,5-14 years,2,503475,0.4,Hungary2010,0.821,130922638689,13761,Generation Z,Europe,88314035915.16,9234.12,33.05
11543,Hungary,2010,female,5-14 years,1,477532,0.21,Hungary2010,0.821,130922638689,13761,Generation Z,Europe,88314035915.16,9234.12,33.05
11544,Hungary,2011,male,75+ years,200,239506,83.51,Hungary2011,0.823,140782064609,14827,Silent,Europe,88314035915.16,9234.12,33.05
11545,Hungary,2011,male,55-74 years,632,1001836,63.08,Hungary2011,0.823,140782064609,14827,Boomers,Europe,88314035915.16,9234.12,33.05
11546,Hungary,2011,male,35-54 years,751,1370341,54.8,Hungary2011,0.823,140782064609,14827,Generation X,Europe,88314035915.16,9234.12,33.05
11547,Hungary,2011,female,75+ years,122,503846,24.21,Hungary2011,0.823,140782064609,14827,Silent,Europe,88314035915.16,9234.12,33.05
11548,Hungary,2011,male,25-34 years,173,758588,22.81,Hungary2011,0.823,140782064609,14827,Millenials,Europe,88314035915.16,9234.12,33.05
11549,Hungary,2011,female,55-74 years,229,1312734,17.44,Hungary2011,0.823,140782064609,14827,Boomers,Europe,88314035915.16,9234.12,33.05
11550,Hungary,2011,male,15-24 years,87,623854,13.95,Hungary2011,0.823,140782064609,14827,Millenials,Europe,88314035915.16,9234.12,33.05
11551,Hungary,2011,female,35-54 years,182,1388027,13.11,Hungary2011,0.823,140782064609,14827,Generation X,Europe,88314035915.16,9234.12,33.05
11552,Hungary,2011,female,25-34 years,22,727841,3.02,Hungary2011,0.823,140782064609,14827,Millenials,Europe,88314035915.16,9234.12,33.05
11553,Hungary,2011,female,15-24 years,16,595635,2.69,Hungary2011,0.823,140782064609,14827,Millenials,Europe,88314035915.16,9234.12,33.05
11554,Hungary,2011,female,5-14 years,3,473510,0.63,Hungary2011,0.823,140782064609,14827,Generation Z,Europe,88314035915.16,9234.12,33.05
11555,Hungary,2011,male,5-14 years,3,499293,0.6,Hungary2011,0.823,140782064609,14827,Generation Z,Europe,88314035915.16,9234.12,33.05
11556,Hungary,2012,male,75+ years,233,232766,100.1,Hungary2012,0.823,127856647108,13525,Silent,Europe,88314035915.16,9234.12,33.05
11557,Hungary,2012,male,55-74 years,655,1049911,62.39,Hungary2012,0.823,127856647108,13525,Boomers,Europe,88314035915.16,9234.12,33.05
11558,Hungary,2012,male,35-54 years,683,1396201,48.92,Hungary2012,0.823,127856647108,13525,Generation X,Europe,88314035915.16,9234.12,33.05
11559,Hungary,2012,female,75+ years,124,498354,24.88,Hungary2012,0.823,127856647108,13525,Silent,Europe,88314035915.16,9234.12,33.05
11560,Hungary,2012,male,25-34 years,148,685537,21.59,Hungary2012,0.823,127856647108,13525,Millenials,Europe,88314035915.16,9234.12,33.05
11561,Hungary,2012,female,55-74 years,219,1343763,16.3,Hungary2012,0.823,127856647108,13525,Boomers,Europe,88314035915.16,9234.12,33.05
11562,Hungary,2012,male,15-24 years,82,618784,13.25,Hungary2012,0.823,127856647108,13525,Millenials,Europe,88314035915.16,9234.12,33.05
11563,Hungary,2012,female,35-54 years,160,1408223,11.36,Hungary2012,0.823,127856647108,13525,Generation X,Europe,88314035915.16,9234.12,33.05
11564,Hungary,2012,female,25-34 years,28,664791,4.21,Hungary2012,0.823,127856647108,13525,Millenials,Europe,88314035915.16,9234.12,33.05
11565,Hungary,2012,female,15-24 years,15,586456,2.56,Hungary2012,0.823,127856647108,13525,Millenials,Europe,88314035915.16,9234.12,33.05
11566,Hungary,2012,male,5-14 years,2,497525,0.4,Hungary2012,0.823,127856647108,13525,Generation Z,Europe,88314035915.16,9234.12,33.05
11567,Hungary,2012,female,5-14 years,0,470870,0.0,Hungary2012,0.823,127856647108,13525,Generation Z,Europe,88314035915.16,9234.12,33.05
11568,Hungary,2013,male,75+ years,201,234783,85.61,Hungary2013,0.825,135215704419,14333,Silent,Europe,88314035915.16,9234.12,33.05
11569,Hungary,2013,male,55-74 years,606,1058520,57.25,Hungary2013,0.825,135215704419,14333,Boomers,Europe,88314035915.16,9234.12,33.05
11570,Hungary,2013,male,35-54 years,613,1409798,43.48,Hungary2013,0.825,135215704419,14333,Generation X,Europe,88314035915.16,9234.12,33.05
11571,Hungary,2013,female,75+ years,106,503084,21.07,Hungary2013,0.825,135215704419,14333,Silent,Europe,88314035915.16,9234.12,33.05
11572,Hungary,2013,male,25-34 years,107,664876,16.09,Hungary2013,0.825,135215704419,14333,Millenials,Europe,88314035915.16,9234.12,33.05
11573,Hungary,2013,female,55-74 years,200,1349472,14.82,Hungary2013,0.825,135215704419,14333,Boomers,Europe,88314035915.16,9234.12,33.05
11574,Hungary,2013,female,35-54 years,155,1416711,10.94,Hungary2013,0.825,135215704419,14333,Generation X,Europe,88314035915.16,9234.12,33.05
11575,Hungary,2013,male,15-24 years,60,608253,9.86,Hungary2013,0.825,135215704419,14333,Millenials,Europe,88314035915.16,9234.12,33.05
11576,Hungary,2013,female,25-34 years,31,642913,4.82,Hungary2013,0.825,135215704419,14333,Millenials,Europe,88314035915.16,9234.12,33.05
11577,Hungary,2013,female,15-24 years,12,576334,2.08,Hungary2013,0.825,135215704419,14333,Millenials,Europe,88314035915.16,9234.12,33.05
11578,Hungary,2013,female,5-14 years,1,471456,0.21,Hungary2013,0.825,135215704419,14333,Generation Z,Europe,88314035915.16,9234.12,33.05
11579,Hungary,2013,male,5-14 years,0,497640,0.0,Hungary2013,0.825,135215704419,14333,Generation Z,Europe,88314035915.16,9234.12,33.05
11580,Hungary,2014,male,75+ years,179,237767,75.28,Hungary2014,0.828,140118140455,14886,Silent,Europe,88314035915.16,9234.12,33.05
11581,Hungary,2014,male,55-74 years,600,1063532,56.42,Hungary2014,0.828,140118140455,14886,Boomers,Europe,88314035915.16,9234.12,33.05
11582,Hungary,2014,male,35-54 years,495,1422078,34.81,Hungary2014,0.828,140118140455,14886,Generation X,Europe,88314035915.16,9234.12,33.05
11583,Hungary,2014,male,25-34 years,130,648134,20.06,Hungary2014,0.828,140118140455,14886,Millenials,Europe,88314035915.16,9234.12,33.05
11584,Hungary,2014,female,75+ years,81,508688,15.92,Hungary2014,0.828,140118140455,14886,Silent,Europe,88314035915.16,9234.12,33.05
11585,Hungary,2014,female,55-74 years,183,1351899,13.54,Hungary2014,0.828,140118140455,14886,Boomers,Europe,88314035915.16,9234.12,33.05
11586,Hungary,2014,male,15-24 years,72,595596,12.09,Hungary2014,0.828,140118140455,14886,Millenials,Europe,88314035915.16,9234.12,33.05
11587,Hungary,2014,female,35-54 years,152,1423878,10.68,Hungary2014,0.828,140118140455,14886,Generation X,Europe,88314035915.16,9234.12,33.05
11588,Hungary,2014,female,25-34 years,23,624055,3.69,Hungary2014,0.828,140118140455,14886,Millenials,Europe,88314035915.16,9234.12,33.05
11589,Hungary,2014,female,15-24 years,8,564343,1.42,Hungary2014,0.828,140118140455,14886,Millenials,Europe,88314035915.16,9234.12,33.05
11590,Hungary,2014,male,5-14 years,2,499483,0.4,Hungary2014,0.828,140118140455,14886,Generation Z,Europe,88314035915.16,9234.12,33.05
11591,Hungary,2014,female,5-14 years,0,473335,0.0,Hungary2014,0.828,140118140455,14886,Generation Z,Europe,88314035915.16,9234.12,33.05
11592,Hungary,2015,male,75+ years,221,241730,91.42,Hungary2015,,122879042002,13087,Silent,Europe,88314035915.16,9234.12,33.05
11593,Hungary,2015,male,55-74 years,496,1065443,46.55,Hungary2015,,122879042002,13087,Boomers,Europe,88314035915.16,9234.12,33.05
11594,Hungary,2015,male,35-54 years,472,1432703,32.94,Hungary2015,,122879042002,13087,Generation X,Europe,88314035915.16,9234.12,33.05
11595,Hungary,2015,female,75+ years,123,514721,23.9,Hungary2015,,122879042002,13087,Silent,Europe,88314035915.16,9234.12,33.05
11596,Hungary,2015,male,25-34 years,129,637775,20.23,Hungary2015,,122879042002,13087,Millenials,Europe,88314035915.16,9234.12,33.05
11597,Hungary,2015,female,55-74 years,181,1350675,13.4,Hungary2015,,122879042002,13087,Boomers,Europe,88314035915.16,9234.12,33.05
11598,Hungary,2015,male,15-24 years,69,582471,11.85,Hungary2015,,122879042002,13087,Millenials,Europe,88314035915.16,9234.12,33.05
11599,Hungary,2015,female,35-54 years,132,1429644,9.23,Hungary2015,,122879042002,13087,Generation X,Europe,88314035915.16,9234.12,33.05
11600,Hungary,2015,female,25-34 years,27,610907,4.42,Hungary2015,,122879042002,13087,Millenials,Europe,88314035915.16,9234.12,33.05
11601,Hungary,2015,female,15-24 years,15,551149,2.72,Hungary2015,,122879042002,13087,Millenials,Europe,88314035915.16,9234.12,33.05
11602,Hungary,2015,male,5-14 years,2,499016,0.4,Hungary2015,,122879042002,13087,Generation Z,Europe,88314035915.16,9234.12,33.05
11603,Hungary,2015,female,5-14 years,1,473285,0.21,Hungary2015,,122879042002,13087,Generation Z,Europe,88314035915.16,9234.12,33.05
11604,Iceland,1985,male,15-24 years,7,21900,31.96,Iceland1985,0.7759999999999999,2939845038,13357,Generation X,Europe,10479454801.81,38591.06,12.77
11605,Iceland,1985,male,55-74 years,5,16400,30.49,Iceland1985,0.7759999999999999,2939845038,13357,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11606,Iceland,1985,male,35-54 years,7,25800,27.13,Iceland1985,0.7759999999999999,2939845038,13357,Silent,Europe,10479454801.81,38591.06,12.77
11607,Iceland,1985,male,25-34 years,5,20500,24.39,Iceland1985,0.7759999999999999,2939845038,13357,Boomers,Europe,10479454801.81,38591.06,12.77
11608,Iceland,1985,female,55-74 years,4,17500,22.86,Iceland1985,0.7759999999999999,2939845038,13357,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11609,Iceland,1985,male,75+ years,1,4500,22.22,Iceland1985,0.7759999999999999,2939845038,13357,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11610,Iceland,1985,female,35-54 years,3,25000,12.0,Iceland1985,0.7759999999999999,2939845038,13357,Silent,Europe,10479454801.81,38591.06,12.77
11611,Iceland,1985,female,15-24 years,0,21200,0.0,Iceland1985,0.7759999999999999,2939845038,13357,Generation X,Europe,10479454801.81,38591.06,12.77
11612,Iceland,1985,female,25-34 years,0,19400,0.0,Iceland1985,0.7759999999999999,2939845038,13357,Boomers,Europe,10479454801.81,38591.06,12.77
11613,Iceland,1985,female,5-14 years,0,20400,0.0,Iceland1985,0.7759999999999999,2939845038,13357,Generation X,Europe,10479454801.81,38591.06,12.77
11614,Iceland,1985,female,75+ years,0,6100,0.0,Iceland1985,0.7759999999999999,2939845038,13357,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11615,Iceland,1985,male,5-14 years,0,21400,0.0,Iceland1985,0.7759999999999999,2939845038,13357,Generation X,Europe,10479454801.81,38591.06,12.77
11616,Iceland,1986,female,75+ years,2,6300,31.75,Iceland1986,,3930518366,17681,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11617,Iceland,1986,male,35-54 years,8,26400,30.3,Iceland1986,,3930518366,17681,Silent,Europe,10479454801.81,38591.06,12.77
11618,Iceland,1986,male,25-34 years,6,20700,28.99,Iceland1986,,3930518366,17681,Boomers,Europe,10479454801.81,38591.06,12.77
11619,Iceland,1986,female,55-74 years,5,17800,28.09,Iceland1986,,3930518366,17681,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11620,Iceland,1986,male,55-74 years,4,16700,23.95,Iceland1986,,3930518366,17681,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11621,Iceland,1986,male,15-24 years,5,21700,23.04,Iceland1986,,3930518366,17681,Generation X,Europe,10479454801.81,38591.06,12.77
11622,Iceland,1986,male,75+ years,1,4400,22.73,Iceland1986,,3930518366,17681,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11623,Iceland,1986,female,35-54 years,3,25500,11.76,Iceland1986,,3930518366,17681,Silent,Europe,10479454801.81,38591.06,12.77
11624,Iceland,1986,female,25-34 years,1,19600,5.1,Iceland1986,,3930518366,17681,Boomers,Europe,10479454801.81,38591.06,12.77
11625,Iceland,1986,female,15-24 years,1,20900,4.78,Iceland1986,,3930518366,17681,Generation X,Europe,10479454801.81,38591.06,12.77
11626,Iceland,1986,male,5-14 years,1,21700,4.61,Iceland1986,,3930518366,17681,Generation X,Europe,10479454801.81,38591.06,12.77
11627,Iceland,1986,female,5-14 years,0,20600,0.0,Iceland1986,,3930518366,17681,Generation X,Europe,10479454801.81,38591.06,12.77
11628,Iceland,1987,female,55-74 years,10,18100,55.25,Iceland1987,,5438537482,24107,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11629,Iceland,1987,male,75+ years,2,4600,43.48,Iceland1987,,5438537482,24107,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11630,Iceland,1987,male,55-74 years,5,17000,29.41,Iceland1987,,5438537482,24107,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11631,Iceland,1987,male,35-54 years,6,27100,22.14,Iceland1987,,5438537482,24107,Silent,Europe,10479454801.81,38591.06,12.77
11632,Iceland,1987,male,25-34 years,4,21100,18.96,Iceland1987,,5438537482,24107,Boomers,Europe,10479454801.81,38591.06,12.77
11633,Iceland,1987,male,15-24 years,4,21700,18.43,Iceland1987,,5438537482,24107,Generation X,Europe,10479454801.81,38591.06,12.77
11634,Iceland,1987,female,25-34 years,2,19900,10.05,Iceland1987,,5438537482,24107,Boomers,Europe,10479454801.81,38591.06,12.77
11635,Iceland,1987,female,35-54 years,2,26200,7.63,Iceland1987,,5438537482,24107,Silent,Europe,10479454801.81,38591.06,12.77
11636,Iceland,1987,male,5-14 years,1,21800,4.59,Iceland1987,,5438537482,24107,Generation X,Europe,10479454801.81,38591.06,12.77
11637,Iceland,1987,female,15-24 years,0,21000,0.0,Iceland1987,,5438537482,24107,Generation X,Europe,10479454801.81,38591.06,12.77
11638,Iceland,1987,female,5-14 years,0,20600,0.0,Iceland1987,,5438537482,24107,Generation X,Europe,10479454801.81,38591.06,12.77
11639,Iceland,1987,female,75+ years,0,6500,0.0,Iceland1987,,5438537482,24107,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11640,Iceland,1988,male,55-74 years,7,17200,40.7,Iceland1988,,6016168896,26249,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11641,Iceland,1988,male,35-54 years,11,28000,39.29,Iceland1988,,6016168896,26249,Silent,Europe,10479454801.81,38591.06,12.77
11642,Iceland,1988,male,15-24 years,8,21900,36.53,Iceland1988,,6016168896,26249,Generation X,Europe,10479454801.81,38591.06,12.77
11643,Iceland,1988,male,25-34 years,4,21500,18.6,Iceland1988,,6016168896,26249,Boomers,Europe,10479454801.81,38591.06,12.77
11644,Iceland,1988,female,75+ years,1,6600,15.15,Iceland1988,,6016168896,26249,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11645,Iceland,1988,female,35-54 years,2,26900,7.43,Iceland1988,,6016168896,26249,Silent,Europe,10479454801.81,38591.06,12.77
11646,Iceland,1988,female,55-74 years,1,18400,5.43,Iceland1988,,6016168896,26249,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11647,Iceland,1988,female,25-34 years,1,20600,4.85,Iceland1988,,6016168896,26249,Boomers,Europe,10479454801.81,38591.06,12.77
11648,Iceland,1988,female,15-24 years,0,21200,0.0,Iceland1988,,6016168896,26249,Generation X,Europe,10479454801.81,38591.06,12.77
11649,Iceland,1988,female,5-14 years,0,20600,0.0,Iceland1988,,6016168896,26249,Generation X,Europe,10479454801.81,38591.06,12.77
11650,Iceland,1988,male,5-14 years,0,21700,0.0,Iceland1988,,6016168896,26249,Generation X,Europe,10479454801.81,38591.06,12.77
11651,Iceland,1988,male,75+ years,0,4600,0.0,Iceland1988,,6016168896,26249,G.I. Generation,Europe,10479454801.81,38591.06,12.77
11652,Iceland,1989,male,15-24 years,6,21800,27.52,Iceland1989,,5588533007,24089,Generation X,Europe,10479454801.81,38591.06,12.77
